name,synth,flatten,extract_fa,abc_script,area,delay,module,type1,type2,bitwidth,const_v,is_const,adder_1_area,adder_2_area,adder_1_delay,adder_2_delay
n_4_input_const/KoggeStone_4_constant_adder_naive_4_3_modulus_13.v,0,0,1,2,3.0618,187.33,13,KoggeStone,naive,4,3,True,1.58922,0.6561,84.13,81.42
n_4_input_const/KoggeStone_4_constant_adder_naive_4_3_modulus_13.v,0,0,1,3,2.9889,172.19,13,KoggeStone,naive,4,3,True,1.48716,0.6561,91.63,81.42
n_4_input_const/KoggeStone_4_constant_adder_naive_4_3_modulus_13.v,0,0,1,4,2.9889,172.63,13,KoggeStone,naive,4,3,True,1.48716,0.6561,89.13,81.42
n_4_input_const/KoggeStone_4_constant_adder_naive_4_3_modulus_13.v,0,0,1,5,3.10554,175.69,13,KoggeStone,naive,4,3,True,1.54548,0.68526,103.14,90.48
n_4_input_const/KoggeStone_4_constant_adder_naive_4_3_modulus_13.v,0,0,1,6,3.0618,185.69,13,KoggeStone,naive,4,3,True,1.58922,0.6561,79.5,81.42
n_4_input_const/KoggeStone_4_constant_adder_naive_4_3_modulus_13.v,0,0,1,7,3.0618,183.75,13,KoggeStone,naive,4,3,True,1.58922,0.6561,84.13,81.42
n_4_input_const/KoggeStone_4_constant_adder_naive_4_3_modulus_13.v,0,1,0,0,2.49318,169.14,13,KoggeStone,naive,4,3,True,1.50174,0.6561,75.91,48.84
n_4_input_const/KoggeStone_4_constant_adder_naive_4_3_modulus_13.v,0,1,0,1,2.916,151.84,13,KoggeStone,naive,4,3,True,1.72044,0.6561,70.33,48.84
n_4_input_const/KoggeStone_4_constant_adder_naive_4_3_modulus_13.v,0,1,0,2,2.49318,169.14,13,KoggeStone,naive,4,3,True,1.41426,0.6561,76.28,48.84
n_4_input_const/KoggeStone_4_constant_adder_naive_4_3_modulus_13.v,0,1,0,3,3.39714,149.29,13,KoggeStone,naive,4,3,True,1.76418,0.67068,69.34,47.8
n_4_input_const/KoggeStone_4_constant_adder_naive_4_3_modulus_13.v,0,1,0,4,3.39714,149.29,13,KoggeStone,naive,4,3,True,1.73502,0.67068,69.11,47.8
n_4_input_const/KoggeStone_4_constant_adder_naive_4_3_modulus_13.v,0,1,0,5,3.87828,168.93,13,KoggeStone,naive,4,3,True,1.93914,0.78732,77.51,67.22
n_4_input_const/KoggeStone_4_constant_adder_naive_4_3_modulus_13.v,0,1,0,6,2.49318,169.14,13,KoggeStone,naive,4,3,True,1.41426,0.6561,76.28,48.84
n_4_input_const/KoggeStone_4_constant_adder_naive_4_3_modulus_13.v,0,1,0,7,2.44944,165.93,13,KoggeStone,naive,4,3,True,1.41426,0.6561,76.28,48.84
n_4_input_const/KoggeStone_4_constant_adder_naive_4_3_modulus_13.v,0,1,1,0,2.79936,187.3,13,KoggeStone,naive,4,3,True,1.58922,0.6561,84.29,81.42
n_4_input_const/KoggeStone_4_constant_adder_naive_4_3_modulus_13.v,0,1,1,1,2.88684,200.84,13,KoggeStone,naive,4,3,True,1.48716,0.6561,88.59,79.33
n_4_input_const/KoggeStone_4_constant_adder_naive_4_3_modulus_13.v,0,1,1,2,2.79936,187.54,13,KoggeStone,naive,4,3,True,1.58922,0.6561,81.8,79.33
n_4_input_const/KoggeStone_4_constant_adder_naive_4_3_modulus_13.v,0,1,1,3,2.90142,182.35,13,KoggeStone,naive,4,3,True,1.48716,0.6561,91.63,79.33
n_4_input_const/KoggeStone_4_constant_adder_naive_4_3_modulus_13.v,0,1,1,4,2.90142,177.15,13,KoggeStone,naive,4,3,True,1.48716,0.6561,91.63,79.33
n_4_input_const/KoggeStone_4_constant_adder_naive_4_3_modulus_13.v,0,1,1,5,3.12012,190.18,13,KoggeStone,naive,4,3,True,1.54548,0.68526,102.3,91.7
n_4_input_const/KoggeStone_4_constant_adder_naive_4_3_modulus_13.v,0,1,1,6,2.79936,186.66,13,KoggeStone,naive,4,3,True,1.58922,0.6561,79.5,81.42
n_4_input_const/KoggeStone_4_constant_adder_naive_4_3_modulus_13.v,0,1,1,7,2.90142,191.88,13,KoggeStone,naive,4,3,True,1.58922,0.6561,81.8,81.42
n_4_input_const/KoggeStone_4_constant_adder_naive_4_3_modulus_13.v,1,0,0,0,2.88684,156.86,13,KoggeStone,naive,4,3,True,1.41426,0.6561,76.25,48.79
n_4_input_const/KoggeStone_4_constant_adder_naive_4_3_modulus_13.v,1,0,0,1,3.22218,147.56,13,KoggeStone,naive,4,3,True,1.72044,0.6561,69.64,48.79
n_4_input_const/KoggeStone_4_constant_adder_naive_4_3_modulus_13.v,1,0,0,2,2.88684,156.53,13,KoggeStone,naive,4,3,True,1.41426,0.6561,76.25,48.79
n_4_input_const/KoggeStone_4_constant_adder_naive_4_3_modulus_13.v,1,0,0,3,3.23676,136.79,13,KoggeStone,naive,4,3,True,1.8954,0.6561,66.62,48.79
n_4_input_const/KoggeStone_4_constant_adder_naive_4_3_modulus_13.v,1,0,0,4,3.23676,134.31,13,KoggeStone,naive,4,3,True,1.92456,0.6561,79.18,48.79
n_4_input_const/KoggeStone_4_constant_adder_naive_4_3_modulus_13.v,1,0,0,5,3.58668,136.27,13,KoggeStone,naive,4,3,True,2.14326,0.74358,81.86,67.77
n_4_input_const/KoggeStone_4_constant_adder_naive_4_3_modulus_13.v,1,0,0,6,2.88684,156.53,13,KoggeStone,naive,4,3,True,1.50174,0.6561,75.91,48.79
n_4_input_const/KoggeStone_4_constant_adder_naive_4_3_modulus_13.v,1,0,0,7,2.88684,156.53,13,KoggeStone,naive,4,3,True,1.41426,0.6561,76.25,48.79
n_4_input_const/KoggeStone_4_constant_adder_naive_4_3_modulus_13.v,1,0,1,0,3.2076,195.92,13,KoggeStone,naive,4,3,True,1.73502,0.6561,112.24,79.42
n_4_input_const/KoggeStone_4_constant_adder_naive_4_3_modulus_13.v,1,0,1,1,3.00348,194.52,13,KoggeStone,naive,4,3,True,1.48716,0.6561,88.41,79.42
n_4_input_const/KoggeStone_4_constant_adder_naive_4_3_modulus_13.v,1,0,1,2,3.0618,183.17,13,KoggeStone,naive,4,3,True,1.73502,0.6561,112.24,81.56
n_4_input_const/KoggeStone_4_constant_adder_naive_4_3_modulus_13.v,1,0,1,3,2.9889,170.01,13,KoggeStone,naive,4,3,True,1.5309,0.6561,87.76,81.56
n_4_input_const/KoggeStone_4_constant_adder_naive_4_3_modulus_13.v,1,0,1,4,2.9889,168.35,13,KoggeStone,naive,4,3,True,1.48716,0.6561,89.13,79.42
n_4_input_const/KoggeStone_4_constant_adder_naive_4_3_modulus_13.v,1,0,1,5,3.2805,187.19,13,KoggeStone,naive,4,3,True,1.58922,0.68526,101.94,89.56
n_4_input_const/KoggeStone_4_constant_adder_naive_4_3_modulus_13.v,1,0,1,6,3.2076,199.7,13,KoggeStone,naive,4,3,True,1.58922,0.6561,79.64,81.56
n_4_input_const/KoggeStone_4_constant_adder_naive_4_3_modulus_13.v,1,0,1,7,3.0618,179.95,13,KoggeStone,naive,4,3,True,1.73502,0.6561,109.34,81.56
n_4_input_const/KoggeStone_4_constant_adder_naive_4_3_modulus_13.v,1,1,0,0,2.43486,159.4,13,KoggeStone,naive,4,3,True,1.41426,0.6561,76.25,48.79
n_4_input_const/KoggeStone_4_constant_adder_naive_4_3_modulus_13.v,1,1,0,1,3.16386,172.45,13,KoggeStone,naive,4,3,True,1.7496,0.6561,70.25,48.79
n_4_input_const/KoggeStone_4_constant_adder_naive_4_3_modulus_13.v,1,1,0,2,2.43486,159.4,13,KoggeStone,naive,4,3,True,1.41426,0.6561,76.25,48.79
n_4_input_const/KoggeStone_4_constant_adder_naive_4_3_modulus_13.v,1,1,0,3,3.39714,176.1,13,KoggeStone,naive,4,3,True,1.73502,0.6561,68.0,48.79
n_4_input_const/KoggeStone_4_constant_adder_naive_4_3_modulus_13.v,1,1,0,4,3.44088,159.61,13,KoggeStone,naive,4,3,True,1.8954,0.6561,66.62,48.79
n_4_input_const/KoggeStone_4_constant_adder_naive_4_3_modulus_13.v,1,1,0,5,3.89286,179.73,13,KoggeStone,naive,4,3,True,1.9683,0.74358,77.76,67.77
n_4_input_const/KoggeStone_4_constant_adder_naive_4_3_modulus_13.v,1,1,0,6,2.50776,169.25,13,KoggeStone,naive,4,3,True,1.41426,0.6561,76.25,48.79
n_4_input_const/KoggeStone_4_constant_adder_naive_4_3_modulus_13.v,1,1,0,7,2.34738,159.87,13,KoggeStone,naive,4,3,True,1.41426,0.6561,76.25,48.79
n_4_input_const/KoggeStone_4_constant_adder_naive_4_3_modulus_13.v,1,1,1,0,2.79936,182.87,13,KoggeStone,naive,4,3,True,1.58922,0.6561,82.25,79.42
n_4_input_const/KoggeStone_4_constant_adder_naive_4_3_modulus_13.v,1,1,1,1,2.88684,192.15,13,KoggeStone,naive,4,3,True,1.70586,0.6561,99.28,79.42
n_4_input_const/KoggeStone_4_constant_adder_naive_4_3_modulus_13.v,1,1,1,2,2.97432,188.14,13,KoggeStone,naive,4,3,True,1.58922,0.6561,79.64,81.56
n_4_input_const/KoggeStone_4_constant_adder_naive_4_3_modulus_13.v,1,1,1,3,2.90142,177.32,13,KoggeStone,naive,4,3,True,1.5309,0.6561,87.76,81.56
n_4_input_const/KoggeStone_4_constant_adder_naive_4_3_modulus_13.v,1,1,1,4,3.07638,193.75,13,KoggeStone,naive,4,3,True,1.48716,0.6561,89.13,79.42
n_4_input_const/KoggeStone_4_constant_adder_naive_4_3_modulus_13.v,1,1,1,5,3.12012,184.16,13,KoggeStone,naive,4,3,True,1.72044,0.68526,99.64,89.56
n_4_input_const/KoggeStone_4_constant_adder_naive_4_3_modulus_13.v,1,1,1,6,2.79936,186.42,13,KoggeStone,naive,4,3,True,1.58922,0.6561,79.64,79.42
n_4_input_const/KoggeStone_4_constant_adder_naive_4_3_modulus_13.v,1,1,1,7,3.01806,219.34,13,KoggeStone,naive,4,3,True,1.77876,0.6561,109.93,79.42
n_4_input_const/KoggeStone_4_constant_adder_naive_4_4_modulus_12.v,0,0,0,0,2.49318,149.43,12,KoggeStone,naive,4,4,True,1.41426,0.26244,76.28,12.09
n_4_input_const/KoggeStone_4_constant_adder_naive_4_4_modulus_12.v,0,0,0,1,2.79936,139.39,12,KoggeStone,naive,4,4,True,1.72044,0.26244,70.33,12.09
n_4_input_const/KoggeStone_4_constant_adder_naive_4_4_modulus_12.v,0,0,0,2,2.49318,149.43,12,KoggeStone,naive,4,4,True,1.50174,0.26244,75.91,12.09
n_4_input_const/KoggeStone_4_constant_adder_naive_4_4_modulus_12.v,0,0,0,3,2.87226,135.58,12,KoggeStone,naive,4,4,True,1.73502,0.26244,69.11,12.09
n_4_input_const/KoggeStone_4_constant_adder_naive_4_4_modulus_12.v,0,0,0,4,2.87226,135.58,12,KoggeStone,naive,4,4,True,1.76418,0.26244,70.0,12.09
n_4_input_const/KoggeStone_4_constant_adder_naive_4_4_modulus_12.v,0,0,0,5,3.10554,136.97,12,KoggeStone,naive,4,4,True,1.93914,0.2916,77.04,21.39
n_4_input_const/KoggeStone_4_constant_adder_naive_4_4_modulus_12.v,0,0,0,6,2.49318,149.36,12,KoggeStone,naive,4,4,True,1.41426,0.26244,76.28,12.09
n_4_input_const/KoggeStone_4_constant_adder_naive_4_4_modulus_12.v,0,0,0,7,2.49318,149.36,12,KoggeStone,naive,4,4,True,1.41426,0.26244,76.28,12.09
n_4_input_const/KoggeStone_4_constant_adder_naive_4_4_modulus_12.v,0,0,1,0,2.58066,162.92,12,KoggeStone,naive,4,4,True,1.58922,0.17496,84.02,11.14
n_4_input_const/KoggeStone_4_constant_adder_naive_4_4_modulus_12.v,0,0,1,1,2.4786,168.06,12,KoggeStone,naive,4,4,True,1.48716,0.17496,90.05,11.14
n_4_input_const/KoggeStone_4_constant_adder_naive_4_4_modulus_12.v,0,0,1,2,2.58066,162.74,12,KoggeStone,naive,4,4,True,1.58922,0.17496,84.13,11.14
n_4_input_const/KoggeStone_4_constant_adder_naive_4_4_modulus_12.v,0,0,1,3,2.50776,157.05,12,KoggeStone,naive,4,4,True,1.48716,0.17496,91.63,11.14
n_4_input_const/KoggeStone_4_constant_adder_naive_4_4_modulus_12.v,0,0,1,4,2.50776,154.51,12,KoggeStone,naive,4,4,True,1.48716,0.17496,89.13,11.14
n_4_input_const/KoggeStone_4_constant_adder_naive_4_4_modulus_12.v,0,0,1,5,2.59524,159.65,12,KoggeStone,naive,4,4,True,1.54548,0.17496,103.14,11.14
n_4_input_const/KoggeStone_4_constant_adder_naive_4_4_modulus_12.v,0,0,1,6,2.58066,159.8,12,KoggeStone,naive,4,4,True,1.58922,0.17496,79.5,11.14
n_4_input_const/KoggeStone_4_constant_adder_naive_4_4_modulus_12.v,0,0,1,7,2.58066,163.2,12,KoggeStone,naive,4,4,True,1.58922,0.17496,84.13,11.14
n_4_input_const/KoggeStone_4_constant_adder_naive_4_4_modulus_12.v,0,1,0,0,1.92456,110.42,12,KoggeStone,naive,4,4,True,1.50174,0.26244,75.91,12.09
n_4_input_const/KoggeStone_4_constant_adder_naive_4_4_modulus_12.v,0,1,0,1,1.9683,110.58,12,KoggeStone,naive,4,4,True,1.72044,0.26244,70.33,12.09
n_4_input_const/KoggeStone_4_constant_adder_naive_4_4_modulus_12.v,0,1,0,2,1.92456,110.42,12,KoggeStone,naive,4,4,True,1.41426,0.26244,76.28,12.09
n_4_input_const/KoggeStone_4_constant_adder_naive_4_4_modulus_12.v,0,1,0,3,2.31822,135.97,12,KoggeStone,naive,4,4,True,1.76418,0.26244,69.34,12.09
n_4_input_const/KoggeStone_4_constant_adder_naive_4_4_modulus_12.v,0,1,0,4,2.31822,135.97,12,KoggeStone,naive,4,4,True,1.73502,0.26244,69.11,12.09
n_4_input_const/KoggeStone_4_constant_adder_naive_4_4_modulus_12.v,0,1,0,5,2.60982,143.68,12,KoggeStone,naive,4,4,True,1.93914,0.2916,77.51,21.39
n_4_input_const/KoggeStone_4_constant_adder_naive_4_4_modulus_12.v,0,1,0,6,1.92456,110.42,12,KoggeStone,naive,4,4,True,1.41426,0.26244,76.28,12.09
n_4_input_const/KoggeStone_4_constant_adder_naive_4_4_modulus_12.v,0,1,0,7,1.92456,110.42,12,KoggeStone,naive,4,4,True,1.41426,0.26244,76.28,12.09
n_4_input_const/KoggeStone_4_constant_adder_naive_4_4_modulus_12.v,0,1,1,0,2.05578,160.29,12,KoggeStone,naive,4,4,True,1.58922,0.17496,84.29,11.14
n_4_input_const/KoggeStone_4_constant_adder_naive_4_4_modulus_12.v,0,1,1,1,1.98288,169.49,12,KoggeStone,naive,4,4,True,1.48716,0.17496,88.59,11.14
n_4_input_const/KoggeStone_4_constant_adder_naive_4_4_modulus_12.v,0,1,1,2,2.05578,158.71,12,KoggeStone,naive,4,4,True,1.58922,0.17496,81.8,11.14
n_4_input_const/KoggeStone_4_constant_adder_naive_4_4_modulus_12.v,0,1,1,3,1.98288,167.59,12,KoggeStone,naive,4,4,True,1.48716,0.17496,91.63,11.14
n_4_input_const/KoggeStone_4_constant_adder_naive_4_4_modulus_12.v,0,1,1,4,1.98288,167.57,12,KoggeStone,naive,4,4,True,1.48716,0.17496,91.63,11.14
n_4_input_const/KoggeStone_4_constant_adder_naive_4_4_modulus_12.v,0,1,1,5,2.07036,178.91,12,KoggeStone,naive,4,4,True,1.54548,0.17496,102.3,11.14
n_4_input_const/KoggeStone_4_constant_adder_naive_4_4_modulus_12.v,0,1,1,6,2.05578,159.42,12,KoggeStone,naive,4,4,True,1.58922,0.17496,79.5,11.14
n_4_input_const/KoggeStone_4_constant_adder_naive_4_4_modulus_12.v,0,1,1,7,2.08494,169.14,12,KoggeStone,naive,4,4,True,1.58922,0.17496,81.8,11.14
n_4_input_const/KoggeStone_4_constant_adder_naive_4_4_modulus_12.v,1,0,0,0,2.58066,148.39,12,KoggeStone,naive,4,4,True,1.41426,0.26244,76.25,12.09
n_4_input_const/KoggeStone_4_constant_adder_naive_4_4_modulus_12.v,1,0,0,1,2.79936,138.58,12,KoggeStone,naive,4,4,True,1.72044,0.26244,69.64,12.09
n_4_input_const/KoggeStone_4_constant_adder_naive_4_4_modulus_12.v,1,0,0,2,2.49318,149.81,12,KoggeStone,naive,4,4,True,1.41426,0.26244,76.25,12.09
n_4_input_const/KoggeStone_4_constant_adder_naive_4_4_modulus_12.v,1,0,0,3,3.00348,132.38,12,KoggeStone,naive,4,4,True,1.8954,0.26244,66.62,12.09
n_4_input_const/KoggeStone_4_constant_adder_naive_4_4_modulus_12.v,1,0,0,4,3.00348,132.38,12,KoggeStone,naive,4,4,True,1.92456,0.26244,79.18,12.09
n_4_input_const/KoggeStone_4_constant_adder_naive_4_4_modulus_12.v,1,0,0,5,3.30966,142.19,12,KoggeStone,naive,4,4,True,2.14326,0.2916,81.86,21.39
n_4_input_const/KoggeStone_4_constant_adder_naive_4_4_modulus_12.v,1,0,0,6,2.49318,151.82,12,KoggeStone,naive,4,4,True,1.50174,0.26244,75.91,12.09
n_4_input_const/KoggeStone_4_constant_adder_naive_4_4_modulus_12.v,1,0,0,7,2.49318,149.08,12,KoggeStone,naive,4,4,True,1.41426,0.26244,76.25,12.09
n_4_input_const/KoggeStone_4_constant_adder_naive_4_4_modulus_12.v,1,0,1,0,2.72646,175.41,12,KoggeStone,naive,4,4,True,1.73502,0.17496,112.24,11.14
n_4_input_const/KoggeStone_4_constant_adder_naive_4_4_modulus_12.v,1,0,1,1,2.4786,168.44,12,KoggeStone,naive,4,4,True,1.48716,0.17496,88.41,11.14
n_4_input_const/KoggeStone_4_constant_adder_naive_4_4_modulus_12.v,1,0,1,2,2.6244,162.26,12,KoggeStone,naive,4,4,True,1.73502,0.17496,112.24,11.14
n_4_input_const/KoggeStone_4_constant_adder_naive_4_4_modulus_12.v,1,0,1,3,2.68272,153.61,12,KoggeStone,naive,4,4,True,1.5309,0.17496,87.76,11.14
n_4_input_const/KoggeStone_4_constant_adder_naive_4_4_modulus_12.v,1,0,1,4,2.50776,153.77,12,KoggeStone,naive,4,4,True,1.48716,0.17496,89.13,11.14
n_4_input_const/KoggeStone_4_constant_adder_naive_4_4_modulus_12.v,1,0,1,5,2.7702,156.87,12,KoggeStone,naive,4,4,True,1.58922,0.17496,101.94,11.14
n_4_input_const/KoggeStone_4_constant_adder_naive_4_4_modulus_12.v,1,0,1,6,2.7702,176.66,12,KoggeStone,naive,4,4,True,1.58922,0.17496,79.64,11.14
n_4_input_const/KoggeStone_4_constant_adder_naive_4_4_modulus_12.v,1,0,1,7,2.72646,178.31,12,KoggeStone,naive,4,4,True,1.73502,0.17496,109.34,11.14
n_4_input_const/KoggeStone_4_constant_adder_naive_4_4_modulus_12.v,1,1,0,0,1.99746,107.33,12,KoggeStone,naive,4,4,True,1.41426,0.26244,76.25,12.09
n_4_input_const/KoggeStone_4_constant_adder_naive_4_4_modulus_12.v,1,1,0,1,1.98288,124.31,12,KoggeStone,naive,4,4,True,1.7496,0.26244,70.25,12.09
n_4_input_const/KoggeStone_4_constant_adder_naive_4_4_modulus_12.v,1,1,0,2,1.92456,110.42,12,KoggeStone,naive,4,4,True,1.41426,0.26244,76.25,12.09
n_4_input_const/KoggeStone_4_constant_adder_naive_4_4_modulus_12.v,1,1,0,3,2.31822,138.78,12,KoggeStone,naive,4,4,True,1.73502,0.26244,68.0,12.09
n_4_input_const/KoggeStone_4_constant_adder_naive_4_4_modulus_12.v,1,1,0,4,2.56608,155.33,12,KoggeStone,naive,4,4,True,1.8954,0.26244,66.62,12.09
n_4_input_const/KoggeStone_4_constant_adder_naive_4_4_modulus_12.v,1,1,0,5,2.58066,167.87,12,KoggeStone,naive,4,4,True,1.9683,0.2916,77.76,21.39
n_4_input_const/KoggeStone_4_constant_adder_naive_4_4_modulus_12.v,1,1,0,6,1.92456,110.42,12,KoggeStone,naive,4,4,True,1.41426,0.26244,76.25,12.09
n_4_input_const/KoggeStone_4_constant_adder_naive_4_4_modulus_12.v,1,1,0,7,1.92456,109.83,12,KoggeStone,naive,4,4,True,1.41426,0.26244,76.25,12.09
n_4_input_const/KoggeStone_4_constant_adder_naive_4_4_modulus_12.v,1,1,1,0,2.24532,148.22,12,KoggeStone,naive,4,4,True,1.58922,0.17496,82.25,11.14
n_4_input_const/KoggeStone_4_constant_adder_naive_4_4_modulus_12.v,1,1,1,1,2.01204,153.52,12,KoggeStone,naive,4,4,True,1.70586,0.17496,99.28,11.14
n_4_input_const/KoggeStone_4_constant_adder_naive_4_4_modulus_12.v,1,1,1,2,2.24532,149.02,12,KoggeStone,naive,4,4,True,1.58922,0.17496,79.64,11.14
n_4_input_const/KoggeStone_4_constant_adder_naive_4_4_modulus_12.v,1,1,1,3,1.98288,169.13,12,KoggeStone,naive,4,4,True,1.5309,0.17496,87.76,11.14
n_4_input_const/KoggeStone_4_constant_adder_naive_4_4_modulus_12.v,1,1,1,4,2.02662,167.57,12,KoggeStone,naive,4,4,True,1.48716,0.17496,89.13,11.14
n_4_input_const/KoggeStone_4_constant_adder_naive_4_4_modulus_12.v,1,1,1,5,2.07036,178.08,12,KoggeStone,naive,4,4,True,1.72044,0.17496,99.64,11.14
n_4_input_const/KoggeStone_4_constant_adder_naive_4_4_modulus_12.v,1,1,1,6,2.05578,157.74,12,KoggeStone,naive,4,4,True,1.58922,0.17496,79.64,11.14
n_4_input_const/KoggeStone_4_constant_adder_naive_4_4_modulus_12.v,1,1,1,7,2.12868,165.3,12,KoggeStone,naive,4,4,True,1.77876,0.17496,109.93,11.14
n_4_input_const/KoggeStone_4_constant_adder_KoggeStone_4_1_modulus_15.v,0,0,0,0,2.90142,160.44,15,KoggeStone,KoggeStone,4,1,True,1.41426,0.67068,76.28,28.55
n_4_input_const/KoggeStone_4_constant_adder_KoggeStone_4_1_modulus_15.v,0,0,0,1,3.23676,150.97,15,KoggeStone,KoggeStone,4,1,True,1.72044,0.67068,70.33,28.55
n_4_input_const/KoggeStone_4_constant_adder_KoggeStone_4_1_modulus_15.v,0,0,0,2,2.90142,162.33,15,KoggeStone,KoggeStone,4,1,True,1.50174,0.67068,75.91,28.55
n_4_input_const/KoggeStone_4_constant_adder_KoggeStone_4_1_modulus_15.v,0,0,0,3,3.25134,139.02,15,KoggeStone,KoggeStone,4,1,True,1.73502,0.67068,69.11,28.55
n_4_input_const/KoggeStone_4_constant_adder_KoggeStone_4_1_modulus_15.v,0,0,0,4,3.25134,139.44,15,KoggeStone,KoggeStone,4,1,True,1.76418,0.67068,70.0,28.55
n_4_input_const/KoggeStone_4_constant_adder_KoggeStone_4_1_modulus_15.v,0,0,0,5,3.58668,139.2,15,KoggeStone,KoggeStone,4,1,True,1.93914,0.77274,77.04,41.07
n_4_input_const/KoggeStone_4_constant_adder_KoggeStone_4_1_modulus_15.v,0,0,0,6,2.9889,160.04,15,KoggeStone,KoggeStone,4,1,True,1.41426,0.67068,76.28,28.55
n_4_input_const/KoggeStone_4_constant_adder_KoggeStone_4_1_modulus_15.v,0,0,0,7,2.90142,161.39,15,KoggeStone,KoggeStone,4,1,True,1.41426,0.67068,76.28,28.55
n_4_input_const/KoggeStone_4_constant_adder_KoggeStone_4_1_modulus_15.v,0,0,1,0,3.00348,169.11,15,KoggeStone,KoggeStone,4,1,True,1.58922,0.59778,84.02,30.63
n_4_input_const/KoggeStone_4_constant_adder_KoggeStone_4_1_modulus_15.v,0,0,1,1,2.90142,170.91,15,KoggeStone,KoggeStone,4,1,True,1.48716,0.59778,90.05,30.63
n_4_input_const/KoggeStone_4_constant_adder_KoggeStone_4_1_modulus_15.v,0,0,1,2,3.00348,170.35,15,KoggeStone,KoggeStone,4,1,True,1.58922,0.59778,84.13,30.63
n_4_input_const/KoggeStone_4_constant_adder_KoggeStone_4_1_modulus_15.v,0,0,1,3,2.93058,159.19,15,KoggeStone,KoggeStone,4,1,True,1.48716,0.59778,91.63,30.63
n_4_input_const/KoggeStone_4_constant_adder_KoggeStone_4_1_modulus_15.v,0,0,1,4,2.93058,159.85,15,KoggeStone,KoggeStone,4,1,True,1.48716,0.59778,89.13,30.63
n_4_input_const/KoggeStone_4_constant_adder_KoggeStone_4_1_modulus_15.v,0,0,1,5,3.07638,166.38,15,KoggeStone,KoggeStone,4,1,True,1.54548,0.6561,103.14,41.32
n_4_input_const/KoggeStone_4_constant_adder_KoggeStone_4_1_modulus_15.v,0,0,1,6,3.00348,167.4,15,KoggeStone,KoggeStone,4,1,True,1.58922,0.59778,79.5,31.79
n_4_input_const/KoggeStone_4_constant_adder_KoggeStone_4_1_modulus_15.v,0,0,1,7,3.00348,167.69,15,KoggeStone,KoggeStone,4,1,True,1.58922,0.59778,84.13,32.74
n_4_input_const/KoggeStone_4_constant_adder_KoggeStone_4_1_modulus_15.v,0,1,0,0,2.36196,149.74,15,KoggeStone,KoggeStone,4,1,True,1.50174,0.67068,75.91,28.55
n_4_input_const/KoggeStone_4_constant_adder_KoggeStone_4_1_modulus_15.v,0,1,0,1,2.82852,141.89,15,KoggeStone,KoggeStone,4,1,True,1.72044,0.67068,70.33,28.55
n_4_input_const/KoggeStone_4_constant_adder_KoggeStone_4_1_modulus_15.v,0,1,0,2,2.24532,170.64,15,KoggeStone,KoggeStone,4,1,True,1.41426,0.67068,76.28,28.55
n_4_input_const/KoggeStone_4_constant_adder_KoggeStone_4_1_modulus_15.v,0,1,0,3,3.30966,140.62,15,KoggeStone,KoggeStone,4,1,True,1.76418,0.67068,69.34,28.55
n_4_input_const/KoggeStone_4_constant_adder_KoggeStone_4_1_modulus_15.v,0,1,0,4,3.30966,140.62,15,KoggeStone,KoggeStone,4,1,True,1.73502,0.67068,69.11,28.55
n_4_input_const/KoggeStone_4_constant_adder_KoggeStone_4_1_modulus_15.v,0,1,0,5,3.74706,150.2,15,KoggeStone,KoggeStone,4,1,True,1.93914,0.77274,77.51,41.07
n_4_input_const/KoggeStone_4_constant_adder_KoggeStone_4_1_modulus_15.v,0,1,0,6,2.24532,170.64,15,KoggeStone,KoggeStone,4,1,True,1.41426,0.67068,76.28,28.55
n_4_input_const/KoggeStone_4_constant_adder_KoggeStone_4_1_modulus_15.v,0,1,0,7,2.28906,167.77,15,KoggeStone,KoggeStone,4,1,True,1.41426,0.67068,76.28,28.55
n_4_input_const/KoggeStone_4_constant_adder_KoggeStone_4_1_modulus_15.v,0,1,1,0,2.6973,191.25,15,KoggeStone,KoggeStone,4,1,True,1.58922,0.59778,84.29,30.63
n_4_input_const/KoggeStone_4_constant_adder_KoggeStone_4_1_modulus_15.v,0,1,1,1,2.90142,178.14,15,KoggeStone,KoggeStone,4,1,True,1.48716,0.59778,88.59,32.74
n_4_input_const/KoggeStone_4_constant_adder_KoggeStone_4_1_modulus_15.v,0,1,1,2,2.6973,186.9,15,KoggeStone,KoggeStone,4,1,True,1.58922,0.59778,81.8,32.74
n_4_input_const/KoggeStone_4_constant_adder_KoggeStone_4_1_modulus_15.v,0,1,1,3,2.79936,162.59,15,KoggeStone,KoggeStone,4,1,True,1.48716,0.59778,91.63,32.74
n_4_input_const/KoggeStone_4_constant_adder_KoggeStone_4_1_modulus_15.v,0,1,1,4,2.79936,162.62,15,KoggeStone,KoggeStone,4,1,True,1.48716,0.59778,91.63,30.63
n_4_input_const/KoggeStone_4_constant_adder_KoggeStone_4_1_modulus_15.v,0,1,1,5,2.95974,169.76,15,KoggeStone,KoggeStone,4,1,True,1.54548,0.6561,102.3,41.33
n_4_input_const/KoggeStone_4_constant_adder_KoggeStone_4_1_modulus_15.v,0,1,1,6,2.6973,191.31,15,KoggeStone,KoggeStone,4,1,True,1.58922,0.59778,79.5,31.79
n_4_input_const/KoggeStone_4_constant_adder_KoggeStone_4_1_modulus_15.v,0,1,1,7,2.6973,188.53,15,KoggeStone,KoggeStone,4,1,True,1.58922,0.59778,81.8,31.79
